hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,pulocationid,dolocationid,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,cbd_congestion_fee,pu_x,pu_y,do_x,do_y
HV0005,B03406,,2025-07-01 18:41:26,2025-07-01 18:46:24,2025-07-01 18:47:10,2025-07-01 18:53:20,65,25,0.857,370,8.78,0.0,0.21,0.74,0.0,0.0,0.0,4.96,N,N,N,N,N,0.0,988980.1877336458,192991.25038274817,987826.9259168156,188698.63653283264
HV0003,B03404,B03404,2025-07-01 18:24:01,2025-07-01 18:29:06,2025-07-01 18:29:49,2025-07-01 18:32:22,87,87,0.2,154,14.84,0.0,0.33,1.32,2.75,0.0,0.0,8.13,N,N,N,N,Y,1.5,981893.1426364736,197438.19764855775,981490.8482881674,196868.2358322564
HV0003,B03404,B03404,2025-07-01 18:39:37,2025-07-01 18:43:10,2025-07-01 18:44:09,2025-07-01 18:53:05,25,33,1.63,536,16.08,0.0,0.4,1.42,0.0,0.0,3.0,8.71,N,N,N,N,N,0.0,987421.7826770385,189608.20821589456,985760.6452798548,192484.490717116
HV0003,B03404,B03404,2025-07-01 18:00:46,2025-07-01 18:03:36,2025-07-01 18:03:56,2025-07-01 18:16:55,33,25,1.04,779,23.33,0.0,0.58,2.07,0.0,0.0,0.0,11.75,N,N,N,N,N,0.0,985364.0725772644,192260.24037952936,988021.6083308113,188768.17522695436
HV0003,B03404,B03404,2025-07-01 18:05:34,2025-07-01 18:21:20,2025-07-01 18:22:10,2025-07-01 18:46:07,65,33,1.84,1437,22.05,0.0,0.52,1.86,0.0,0.0,0.0,11.75,N,N,N,N,N,0.0,987861.0025847371,192883.92525299767,986422.1635575348,192487.0057782287
HV0003,B03404,B03404,2025-07-01 18:01:14,2025-07-01 18:07:58,2025-07-01 18:08:09,2025-07-01 18:34:39,87,65,3.05,1590,31.27,0.0,0.78,2.9,2.75,0.0,0.0,20.85,N,N,N,N,N,1.5,981880.230958168,197096.1269969657,988000.2673327324,193169.34019051323
HV0005,B03406,,2025-07-01 18:12:21,2025-07-01 18:26:22,2025-07-01 18:26:42,2025-07-01 18:40:33,66,65,1.15,831,12.32,0.0,0.31,1.09,0.0,0.0,0.0,12.3,N,N,N,N,N,0.0,988435.6569310185,195098.20207264603,987937.7271537308,192857.9233767033
HV0003,B03404,B03404,2025-07-01 18:44:34,2025-07-01 18:45:17,2025-07-01 18:46:44,2025-07-01 19:03:04,87,66,2.39,981,46.05,0.0,1.11,4.08,2.75,0.0,0.0,22.33,N,N,N,N,N,1.5,981951.036743817,196861.71119788263,987961.9553769152,195325.5266974856
HV0005,B03406,,2025-07-01 18:27:35,2025-07-01 18:34:17,2025-07-01 18:35:17,2025-07-01 18:44:41,25,33,1.036,564,16.33,0.0,0.28,1.0,0.0,0.0,0.0,8.43,N,N,N,N,N,0.0,988376.3481715168,190102.4788763658,985865.3217382388,193426.1878007229
HV0003,B03404,B03404,2025-07-01 18:17:20,2025-07-01 18:19:17,2025-07-01 18:19:52,2025-07-01 18:22:55,88,87,0.33,183,14.57,0.0,0.33,1.28,2.75,0.0,0.0,8.26,N,N,N,N,N,1.5,981526.9744108992,196016.91987490797,981789.5543375711,197030.28445131605
HV0005,B03406,,2025-07-01 18:18:06,2025-07-01 18:25:15,2025-07-01 18:25:16,2025-07-01 18:27:49,88,87,0.651,153,8.29,0.0,0.21,0.74,2.75,0.0,0.0,6.0,N,N,N,N,N,0.0,981299.5859556558,195880.93243716084,981859.238419022,196411.7238898633
HV0005,B03406,,2025-07-01 18:25:32,2025-07-01 18:27:57,2025-07-01 18:28:20,2025-07-01 18:32:21,87,87,0.519,241,6.95,0.0,0.17,0.62,2.75,0.0,0.0,6.0,N,N,N,N,N,1.5,981667.244911206,196563.98998179063,982385.7626326372,196348.14445704268
HV0005,B03406,,2025-07-01 18:09:35,2025-07-01 18:19:26,2025-07-01 18:20:26,2025-07-01 18:30:18,33,66,0.99,592,9.67,0.0,0.22,0.76,0.0,0.0,0.0,8.65,N,N,N,N,N,0.0,985314.0547666538,193098.29948860977,988260.071799652,195135.10119044263
HV0003,B03404,B03404,2025-07-01 18:04:08,2025-07-01 18:20:44,2025-07-01 18:21:47,2025-07-01 18:29:45,65,65,0.93,477,17.02,0.0,0.42,1.5,0.0,0.0,0.0,8.87,N,N,N,N,N,0.0,988021.2895188894,192676.06021273715,988432.530132783,192368.215386657
HV0003,B03404,B03404,2025-07-01 18:51:15,2025-07-01 18:54:25,2025-07-01 18:54:34,2025-07-01 19:02:17,33,25,0.9,462,20.25,0.0,0.54,1.91,0.0,0.0,0.0,12.17,N,N,N,N,N,0.0,985486.2788984794,192439.4949515609,987820.5250697568,189621.10879188025
HV0003,B03404,B03404,2025-07-01 18:52:48,2025-07-01 18:55:55,2025-07-01 18:57:40,2025-07-01 19:14:46,66,33,1.37,1026,14.32,0.0,0.37,1.3,0.0,0.0,0.0,13.77,N,N,N,N,N,0.0,988782.1832658268,195515.6091904549,985557.4617716154,192809.17663672168
HV0005,B03406,,2025-07-01 18:17:52,2025-07-01 18:28:48,2025-07-01 18:28:50,2025-07-01 18:46:00,33,65,1.06,1030,12.24,0.0,0.41,1.44,0.0,0.0,0.0,17.93,N,N,N,N,N,0.0,984764.0109908524,192617.91553054584,988412.6630528236,192928.8497386233
HV0005,B03406,,2025-07-01 18:05:44,2025-07-01 18:12:58,2025-07-01 18:13:14,2025-07-01 18:25:54,25,33,1.312,760,19.69,0.0,0.28,0.98,0.0,0.0,0.0,13.56,N,N,N,N,N,0.0,988183.9790310084,189460.99415856053,985529.4033225212,192557.2189896309
HV0005,B03406,,2025-07-01 18:35:46,2025-07-01 18:46:41,2025-07-01 18:46:58,2025-07-01 18:53:46,25,33,0.783,408,11.65,0.0,0.29,1.03,0.0,0.0,0.0,5.24,N,N,N,N,N,0.0,988556.27204747,189213.5323005877,985544.7475228888,191871.87158817603
HV0005,B03406,,2025-07-01 18:07:46,2025-07-01 18:18:40,2025-07-01 18:19:20,2025-07-01 18:29:31,66,25,1.402,611,14.51,0.0,0.34,1.22,0.0,0.0,0.0,10.22,N,N,N,N,N,0.0,988507.1696656796,195160.73200118908,988591.9695163136,188641.82329075964
HV0005,B03406,,2025-07-01 18:41:46,2025-07-01 18:44:32,2025-07-01 18:45:32,2025-07-01 18:56:14,66,25,0.757,642,11.79,0.0,0.04,0.16,0.0,0.0,1.2,8.32,N,N,N,N,N,0.0,987877.6200559096,194998.03140447935,987844.791347116,188872.7285717773
HV0005,B03406,,2025-07-01 18:22:45,2025-07-01 18:25:32,2025-07-01 18:25:53,2025-07-01 18:33:38,88,209,0.818,465,25.42,0.0,0.49,1.74,2.75,0.0,6.38,13.78,N,N,N,N,N,1.5,981066.75979332,195511.5852749907,983421.1959426616,197545.57567020308
HV0005,B03406,,2025-07-01 18:42:53,2025-07-01 18:46:34,2025-07-01 18:47:34,2025-07-01 19:10:26,25,88,3.419,1372,19.74,0.0,0.49,1.75,2.75,0.0,0.0,18.74,N,N,N,N,N,0.0,987158.4348477784,188872.8376325353,981390.3254136996,195786.76895981937
HV0003,B03404,B03404,2025-07-01 18:01:14,2025-07-01 18:02:52,2025-07-01 18:02:58,2025-07-01 18:12:05,66,33,1.24,547,35.3,0.0,0.81,2.86,0.0,0.0,0.0,16.28,N,N,N,N,N,0.0,988242.6487265446,194987.97860404715,985159.3889722612,192369.3234089034
HV0005,B03406,,2025-07-01 18:15:01,2025-07-01 18:20:27,2025-07-01 18:20:56,2025-07-01 18:25:17,33,66,0.923,261,14.14,0.0,0.35,1.25,0.0,0.0,0.0,10.1,N,N,N,N,N,0.0,985443.7275022442,193018.4881854023,988079.0512703994,195486.42578057604
HV0005,B03406,,2025-07-01 18:23:34,2025-07-01 18:27:56,2025-07-01 18:28:13,2025-07-01 18:45:17,65,25,1.758,1024,20.38,0.0,0.51,1.81,0.0,0.0,0.0,15.61,N,N,N,N,N,0.0,987568.8982064757,191792.9273930244,988369.3049630708,189388.85736981925
HV0003,B03404,B03404,2025-07-01 18:49:14,2025-07-01 18:53:29,2025-07-01 18:53:43,2025-07-01 19:03:25,45,65,2.27,582,12.25,0.0,0.27,1.11,0.75,0.0,0.0,10.32,Y,N,N,N,N,1.5,984588.3845045816,199226.6934027509,987979.287780412,193108.63866890973
HV0005,B03406,,2025-07-01 18:38:21,2025-07-01 18:42:32,2025-07-01 18:42:53,2025-07-01 18:46:13,33,33,0.623,200,11.61,0.0,0.29,1.03,0.0,0.0,0.0,4.0,N,N,N,N,N,0.0,986410.9159197434,193165.55661954737,985741.0560309426,192478.91768506225
HV0003,B03404,B03404,2025-07-01 18:34:17,2025-07-01 18:37:33,2025-07-01 18:37:45,2025-07-01 18:44:41,25,25,1.17,417,12.52,0.0,0.31,1.11,0.0,0.0,3.0,6.29,N,N,N,N,N,0.0,987367.0894200656,188955.39568031163,987969.5330584748,189477.8762400655
HV0003,B03404,B03404,2025-07-01 18:36:32,2025-07-01 18:41:11,2025-07-01 18:42:42,2025-07-01 18:54:29,66,25,1.66,708,12.88,0.0,0.32,1.14,0.0,0.0,1.0,11.23,N,N,N,N,N,0.0,988342.8630905407,195217.4591584618,988853.0500068758,188206.83461957672
HV0003,B03404,B03404,2025-07-01 18:25:25,2025-07-01 18:27:55,2025-07-01 18:29:30,2025-07-01 18:42:10,33,65,0.78,761,20.3,0.0,0.51,1.8,0.0,0.0,0.0,16.91,N,N,N,N,N,0.0,985836.7916764716,192315.9680267696,988241.3744601496,191804.6190059008
HV0005,B03406,,2025-07-01 18:26:52,2025-07-01 18:36:04,2025-07-01 18:36:17,2025-07-01 18:45:01,66,33,0.94,524,10.63,0.0,0.27,0.94,0.0,0.0,0.0,8.14,N,N,N,N,N,0.0,988247.0174437754,195338.82501488808,985192.700310208,193008.551350672
HV0005,B03406,,2025-07-01 18:24:53,2025-07-01 18:31:34,2025-07-01 18:31:41,2025-07-01 18:39:14,65,33,0.853,453,13.3,0.0,0.08,0.29,0.0,0.0,0.0,7.05,N,N,N,N,N,0.0,988521.2122766518,192204.0894166936,985625.0203522546,192368.0419481775
HV0005,B03406,,2025-07-01 18:36:45,2025-07-01 18:41:32,2025-07-01 18:42:00,2025-07-01 18:53:41,33,25,1.411,701,18.75,0.0,0.47,1.66,0.0,0.0,0.0,9.1,N,N,N,N,N,0.0,985394.5609663784,191422.58365996333,987881.7196902316,189536.54773019336
HV0003,B03404,B03404,2025-07-01 18:44:59,2025-07-01 18:55:50,2025-07-01 18:56:18,2025-07-01 19:11:31,66,33,0.93,913,10.97,0.0,0.29,1.02,0.0,0.0,0.0,14.51,N,N,N,N,N,0.0,987903.8149162112,194866.45615351447,985606.7608172048,192773.68758444407
HV0005,B03406,,2025-07-01 18:03:12,2025-07-01 18:07:18,2025-07-01 18:07:40,2025-07-01 18:13:53,33,33,0.669,373,11.71,0.0,0.28,0.98,0.0,0.0,3.0,12.51,N,N,N,N,N,0.0,985057.3471459164,192857.29857511632,986076.844434604,193162.74412858655
HV0005,B03406,,2025-07-01 18:34:26,2025-07-01 18:38:52,2025-07-01 18:39:52,2025-07-01 18:49:25,45,88,1.382,573,12.13,0.0,0.3,1.08,2.75,0.0,0.0,9.26,N,N,N,N,N,1.5,984734.4966839772,197715.0292612112,980865.0946921194,195835.08498394024
HV0005,B03406,,2025-07-01 18:46:29,2025-07-01 18:53:05,2025-07-01 18:53:18,2025-07-01 19:13:03,88,65,3.157,1185,22.21,0.0,0.56,1.97,2.75,0.0,0.0,16.48,N,N,N,N,N,1.5,981165.0181846508,195064.7628346055,987981.2834115436,192654.7354594128
HV0003,B03404,B03404,2025-07-01 18:18:39,2025-07-01 18:25:54,2025-07-01 18:26:06,2025-07-01 18:32:47,33,33,1.02,401,20.6,0.0,0.51,1.82,0.0,0.0,4.58,10.37,N,N,N,N,N,0.0,985439.5573124893,192006.35634297787,985918.3203726152,193471.3220052728
HV0005,B03406,,2025-07-01 18:06:39,2025-07-01 18:23:14,2025-07-01 18:23:15,2025-07-01 18:37:34,33,25,1.855,859,16.31,0.0,0.51,1.8,0.0,0.0,4.52,16.83,N,N,N,N,N,0.0,984828.5354182696,192482.5490304539,987597.4665123128,188280.6656103345
HV0003,B03404,B03404,2025-07-01 18:04:32,2025-07-01 18:13:32,2025-07-01 18:14:00,2025-07-01 18:24:47,65,65,0.51,646,14.31,0.0,0.36,1.26,0.0,0.0,0.0,8.74,N,N,N,N,N,0.0,988104.2368580352,192302.82452640045,988378.6514273826,192730.40984599147
HV0003,B03404,B03404,2025-07-01 18:02:06,2025-07-01 18:10:25,2025-07-01 18:11:17,2025-07-01 18:23:12,66,65,0.92,715,25.97,0.0,0.65,2.31,0.0,0.0,0.0,13.08,N,N,N,N,N,0.0,988527.1518652898,194989.05314039416,988332.2273317598,192957.28001305007
HV0003,B03404,B03404,2025-07-01 18:01:21,2025-07-01 18:11:35,2025-07-01 18:11:53,2025-07-01 18:25:05,66,33,1.24,793,26.92,0.0,0.67,2.38,0.0,0.0,5.99,14.74,N,N,N,N,N,0.0,987732.0395376104,194989.61545350603,985636.4153593428,193457.54678568183
HV0005,B03406,,2025-07-01 18:25:39,2025-07-01 18:30:53,2025-07-01 18:30:56,2025-07-01 18:33:51,66,33,0.808,175,7.17,0.0,0.18,0.64,0.0,0.0,1.2,6.0,N,N,N,N,N,0.0,988327.4758181584,195291.1059594123,986306.6715773162,193731.0513356254
HV0003,B03404,B03404,2025-07-01 18:54:13,2025-07-01 18:57:19,2025-07-01 18:57:31,2025-07-01 19:09:26,25,25,0.93,715,12.68,0.0,0.32,1.15,0.0,0.0,0.0,10.77,N,N,N,N,N,0.0,989040.4108659964,188737.1246299983,989132.044249695,188714.12274421877
HV0005,B03406,,2025-07-01 18:54:34,2025-07-01 18:58:01,2025-07-01 18:59:01,2025-07-01 19:14:29,209,66,1.873,928,16.83,0.0,0.42,1.49,2.75,0.0,3.45,12.05,N,N,N,N,N,1.5,983197.3063692048,197823.8856734097,988749.4261461576,195223.5206451061
HV0005,B03406,,2025-07-01 18:14:30,2025-07-01 18:23:28,2025-07-01 18:23:47,2025-07-01 18:29:31,33,25,0.767,344,7.17,0.0,0.18,0.64,0.0,0.0,0.0,6.07,N,N,N,N,N,0.0,985555.4279203996,192524.1834270057,987146.0213077172,189330.6366695313
HV0003,B03404,B03404,2025-07-01 18:46:16,2025-07-01 18:50:29,2025-07-01 18:50:34,2025-07-01 18:59:25,66,33,0.79,531,13.44,0.0,0.33,1.19,0.0,0.0,1.0,6.76,N,N,N,N,N,0.0,987439.917311828,194873.2463204735,985209.6447653538,192773.93273961308
HV0003,B03404,B03404,2025-07-01 18:44:25,2025-07-01 18:47:50,2025-07-01 18:49:10,2025-07-01 18:54:42,33,25,0.94,332,13.42,0.0,0.33,1.18,0.0,0.0,0.0,6.75,N,N,N,N,N,0.0,985030.2881936412,191911.1891594381,987530.6902248082,189724.07396433284
HV0003,B03404,B03404,2025-07-01 18:30:48,2025-07-01 18:33:51,2025-07-01 18:34:04,2025-07-01 18:40:07,25,25,0.88,363,23.27,0.0,0.58,2.06,0.0,0.0,0.0,12.29,N,N,N,N,N,0.0,988393.1145726464,189372.1252187072,988671.3452254832,189209.06306160043
HV0005,B03406,,2025-07-01 18:42:59,2025-07-01 18:47:56,2025-07-01 18:48:07,2025-07-01 19:08:58,87,25,3.518,1251,42.58,0.0,1.0,3.55,2.75,0.0,0.0,25.58,N,N,N,N,N,1.5,981719.7882552096,196655.82648471845,988998.4178951244,189515.64159934505
HV0005,B03406,,2025-07-01 18:45:13,2025-07-01 18:47:38,2025-07-01 18:48:13,2025-07-01 18:53:58,87,209,0.682,345,17.18,0.0,0.43,1.52,2.75,0.0,0.0,12.49,N,N,N,N,N,1.5,981242.6065689438,196538.77082490863,983783.9625144128,197089.2567960825
HV0003,B03404,B03404,2025-07-01 18:30:46,2025-07-01 18:36:10,2025-07-01 18:37:15,2025-07-01 18:45:02,65,33,1.05,467,27.8,0.0,0.69,2.46,0.0,0.0,0.0,14.01,N,N,N,N,N,0.0,988307.8677503512,193019.41744480704,985741.4471241108,193688.47729305804
HV0003,B03404,B03404,2025-07-01 18:41:49,2025-07-01 18:44:50,2025-07-01 18:45:28,2025-07-01 18:55:29,33,25,1.33,601,16.02,0.0,0.41,1.46,0.0,0.0,0.0,8.34,N,N,N,N,N,0.0,985210.6158591544,193300.4199302637,987557.1779787143,189076.72883623888
HV0003,B03404,B03404,2025-07-01 18:01:40,2025-07-01 18:05:51,2025-07-01 18:06:12,2025-07-01 18:15:20,25,66,1.29,549,20.62,0.0,0.51,1.82,0.0,0.0,0.0,10.37,N,N,N,N,N,0.0,987343.3753392432,188447.7654004281,988164.769820385,195265.87795887093
HV0005,B03406,,2025-07-01 18:50:45,2025-07-01 18:57:39,2025-07-01 18:58:35,2025-07-01 19:03:51,65,65,0.546,316,13.94,0.0,0.15,0.54,0.0,0.0,0.0,4.0,N,N,N,N,N,0.0,988463.2077328188,193442.5091142816,988489.2282519625,192674.7393802082
HV0005,B03406,,2025-07-01 18:12:05,2025-07-01 18:26:51,2025-07-01 18:27:51,2025-07-01 18:40:44,66,209,1.882,773,10.82,0.0,0.27,0.96,2.75,0.0,0.0,13.5,N,N,N,N,N,1.5,988461.2618940918,195108.49240673296,984247.8060501936,196433.23619403417
HV0003,B03404,B03404,2025-07-01 18:21:47,2025-07-01 18:23:14,2025-07-01 18:23:56,2025-07-01 18:38:39,87,33,2.13,883,21.49,0.0,0.5,1.91,2.75,0.0,0.0,16.54,N,N,N,N,Y,1.5,981074.1360267388,195774.71727197827,984224.2238677044,192649.77866604843
HV0005,B03406,,2025-07-01 18:06:33,2025-07-01 18:11:32,2025-07-01 18:11:42,2025-07-01 18:20:00,66,66,0.822,498,10.72,0.0,0.24,0.85,0.0,0.0,0.0,7.71,N,N,N,N,N,0.0,988279.250668448,194949.6322652144,988852.7708935996,195050.5926700781
HV0003,B03404,B03404,2025-07-01 18:08:42,2025-07-01 18:09:45,2025-07-01 18:09:45,2025-07-01 18:10:34,66,66,0.0,49,11.5,0.0,0.29,1.02,0.0,0.0,0.0,0.0,N,N,N,N,N,0.0,987661.628308924,195161.42989041505,988003.9737031648,194178.7672328184
HV0003,B03404,B03404,2025-07-01 18:36:24,2025-07-01 18:40:42,2025-07-01 18:40:59,2025-07-01 18:54:40,66,45,2.32,820,20.84,0.0,0.48,1.86,2.75,0.0,3.88,12.79,N,N,N,N,N,1.5,988272.111583754,195600.87153427012,984609.5614151354,198579.8645292993
HV0003,B03404,B03404,2025-07-01 18:23:50,2025-07-01 18:32:30,2025-07-01 18:33:01,2025-07-01 18:39:53,33,33,0.77,412,12.61,0.0,0.33,1.18,0.0,0.0,0.0,6.75,N,N,N,N,N,0.0,985635.4405415064,193388.6896841672,985482.2966778076,192703.7026746611
HV0003,B03404,B03404,2025-07-01 18:36:10,2025-07-01 18:40:14,2025-07-01 18:42:15,2025-07-01 18:58:12,33,65,0.75,958,10.04,0.0,0.25,0.89,0.0,0.0,0.0,12.1,N,N,N,N,N,0.0,985571.1364147743,192716.82500259636,988453.8761514592,192389.13064014565
HV0003,B03404,B03404,2025-07-01 18:49:46,2025-07-01 18:54:06,2025-07-01 18:54:37,2025-07-01 19:11:53,88,33,3.58,1036,36.59,0.0,0.94,3.44,2.75,0.0,4.59,18.75,N,N,N,N,N,1.5,981589.4202931236,195039.7044599793,985141.0568754366,192783.5861028077
HV0005,B03406,,2025-07-01 18:27:47,2025-07-01 18:44:24,2025-07-01 18:44:41,2025-07-01 18:52:44,65,33,0.992,483,8.97,0.0,0.22,0.8,0.0,0.0,0.0,6.3,N,N,N,N,N,0.0,988298.7914264188,192869.4964869863,985754.2614063557,192142.35335774175
HV0005,B03406,,2025-07-01 18:49:43,2025-07-01 18:56:14,2025-07-01 18:56:30,2025-07-01 19:01:04,33,25,0.518,274,9.7,0.0,0.24,0.86,0.0,0.0,3.0,4.0,N,N,N,N,N,0.0,986505.7076376658,193170.7462058363,988427.4712370528,188808.45218180315
HV0003,B03404,B03404,2025-07-01 18:08:56,2025-07-01 18:12:23,2025-07-01 18:13:21,2025-07-01 18:18:45,33,33,0.86,323,28.72,0.0,0.75,2.66,0.0,0.0,0.0,15.14,N,N,N,N,N,0.0,985396.6911102774,192828.07003641967,985620.0287867136,193303.05859136305
HV0005,B03406,,2025-07-01 18:42:19,2025-07-01 18:51:52,2025-07-01 18:52:04,2025-07-01 19:04:17,25,66,1.558,733,13.27,0.0,0.33,1.18,0.0,0.0,0.0,9.64,N,N,N,N,N,0.0,987461.5943139124,189334.68030906195,988177.9419980416,195784.94769575648
HV0005,B03406,,2025-07-01 18:40:02,2025-07-01 18:43:05,2025-07-01 18:43:24,2025-07-01 18:59:11,66,25,1.277,947,18.53,0.0,0.3,1.08,0.0,0.0,0.0,12.51,N,N,N,N,N,0.0,988072.4963973196,196091.17000086792,988587.1089056164,189665.89232999695
HV0003,B03404,B03404,2025-07-01 18:44:31,2025-07-01 18:52:50,2025-07-01 18:53:18,2025-07-01 19:12:24,65,33,1.13,1145,10.7,0.0,0.27,0.95,0.0,0.0,5.0,13.14,N,N,N,N,N,0.0,989099.5069500728,192630.20508510736,985358.9291336032,192767.08155761284
HV0005,B03406,,2025-07-01 18:46:44,2025-07-01 18:54:47,2025-07-01 18:55:30,2025-07-01 19:04:35,65,66,0.801,545,8.07,0.0,0.2,0.72,0.0,0.0,0.0,6.66,N,N,N,N,N,0.0,988140.3656556844,192420.22701682523,989259.4635271354,195227.00559070584
HV0003,B03404,B03404,2025-07-01 18:22:54,2025-07-01 18:27:29,2025-07-01 18:27:49,2025-07-01 18:37:00,209,45,0.9,551,22.29,0.0,0.52,1.95,2.75,0.0,0.0,10.28,N,N,N,N,N,1.5,983787.0488457514,197446.3637648333,985318.9695067732,199258.45203059167
HV0003,B03404,B03404,2025-07-01 18:18:54,2025-07-01 18:20:02,2025-07-01 18:20:58,2025-07-01 18:25:53,87,87,0.32,295,30.6,0.0,0.73,2.71,2.75,0.0,7.35,14.69,N,N,N,N,N,1.5,981961.0592626772,197275.2372318325,982717.891960438,197285.07939252176
HV0003,B03404,B03404,2025-07-01 18:27:19,2025-07-01 18:33:23,2025-07-01 18:34:28,2025-07-01 18:50:32,65,66,1.36,964,29.22,0.0,0.73,2.59,0.0,0.0,3.25,14.72,N,N,N,N,Y,0.0,987839.2272523416,192588.0709827757,986851.6173812896,194864.40025197767
HV0003,B03404,B03404,2025-07-01 18:45:42,2025-07-01 18:50:32,2025-07-01 18:50:54,2025-07-01 19:02:39,66,65,0.72,705,8.43,0.0,0.2,0.71,0.0,0.0,0.0,8.43,N,N,N,N,Y,0.0,987423.8905092444,195480.7587725616,987957.6282297318,192753.3690742979
HV0003,B03404,B03404,2025-07-01 18:43:41,2025-07-01 18:47:39,2025-07-01 18:49:05,2025-07-01 18:59:45,65,66,1.06,641,21.1,0.0,0.55,1.93,0.0,0.0,0.0,11.23,N,N,N,N,Y,0.0,989078.8102695908,192967.5611863999,987774.7905941976,195074.71624089227
HV0003,B03404,B03404,2025-07-01 18:33:42,2025-07-01 18:37:47,2025-07-01 18:38:02,2025-07-01 18:49:59,25,33,1.31,717,12.78,0.0,0.28,1.0,0.0,0.0,0.0,12.08,N,N,N,N,N,0.0,988832.1208837735,188648.52823191136,984938.8985429942,191764.95975135453
HV0005,B03406,,2025-07-01 18:30:07,2025-07-01 18:30:44,2025-07-01 18:31:44,2025-07-01 18:52:18,25,45,2.663,1234,15.03,0.0,0.38,1.33,2.75,0.0,0.0,19.27,N,N,N,N,N,1.5,988219.383441014,188599.99933781533,986105.2273959722,198630.00025993973
HV0003,B03404,B03404,2025-07-01 18:16:25,2025-07-01 18:16:44,2025-07-01 18:17:40,2025-07-01 18:25:03,33,66,0.72,443,35.44,0.0,0.89,3.14,0.0,0.0,5.0,17.88,N,N,N,N,N,0.0,985453.2566272094,193160.59823867623,988852.0293279806,195577.8840878076
HV0003,B03404,B03404,2025-07-01 18:32:27,2025-07-01 18:34:23,2025-07-01 18:35:32,2025-07-01 18:53:27,87,66,2.12,1075,26.33,0.0,0.62,2.35,2.75,0.0,0.0,16.11,N,N,N,N,N,1.5,982222.6382065515,196079.6202886994,988006.7764028852,195891.39826366556
HV0003,B03404,B03404,2025-07-01 18:46:36,2025-07-01 18:52:09,2025-07-01 18:53:01,2025-07-01 19:01:13,25,33,1.03,492,29.64,0.0,0.74,2.62,0.0,0.0,0.0,16.1,N,N,N,N,N,0.0,987443.7067472312,188380.9973342546,985120.8354517265,192736.96766402232
HV0005,B03406,,2025-07-01 18:30:52,2025-07-01 18:33:12,2025-07-01 18:34:12,2025-07-01 19:04:14,25,66,1.556,1802,14.24,0.0,0.36,1.26,0.0,0.0,0.0,20.45,N,N,N,N,N,0.0,988346.9475949698,190103.52656782835,988519.9421023598,195144.64910651484
HV0005,B03406,,2025-07-01 18:04:00,2025-07-01 18:08:14,2025-07-01 18:09:14,2025-07-01 18:27:15,25,66,1.98,1081,19.0,0.0,0.2,0.71,0.0,0.0,0.0,15.25,N,N,N,N,N,0.0,988782.450422,188123.58670042697,988135.7114678764,194151.8784659689
HV0005,B03406,,2025-07-01 18:22:36,2025-07-01 18:30:27,2025-07-01 18:30:37,2025-07-01 18:43:02,66,33,1.186,745,16.18,0.0,0.4,1.44,0.0,0.0,3.6,11.19,N,N,N,N,Y,0.0,988925.0838690348,195596.86380850733,985951.9462747956,193231.966372641
HV0003,B03404,B03404,2025-07-01 18:15:13,2025-07-01 18:31:55,2025-07-01 18:32:19,2025-07-01 18:42:08,66,33,1.38,589,16.58,0.0,0.41,1.46,0.0,0.0,1.0,10.14,N,N,N,N,N,0.0,987441.8959272356,194977.06279164477,985327.128179274,193241.7678190113
HV0003,B03404,B03404,2025-07-01 18:21:05,2025-07-01 18:21:41,2025-07-01 18:22:01,2025-07-01 18:27:02,88,87,0.55,300,19.54,0.0,0.48,1.84,2.75,0.0,0.0,13.11,N,N,N,N,N,1.5,981605.025405748,195804.1416554674,982297.0302842342,197338.4873262453
HV0003,B03404,B03404,2025-07-01 18:16:29,2025-07-01 18:22:00,2025-07-01 18:22:30,2025-07-01 18:27:32,65,33,0.46,302,16.15,0.0,0.4,1.43,0.0,0.0,0.0,8.14,N,N,N,N,Y,0.0,987453.829273806,192912.3195778981,985959.0346197268,192626.04033726137
HV0003,B03404,B03404,2025-07-01 18:37:40,2025-07-01 18:43:30,2025-07-01 18:44:29,2025-07-01 18:59:48,65,66,1.06,919,19.69,0.0,0.49,1.74,0.0,0.0,4.38,10.77,N,N,N,N,N,0.0,987039.6265019596,192495.5374121214,989263.0214252566,194683.69153493943
HV0003,B03404,B03404,2025-07-01 18:05:25,2025-07-01 18:13:21,2025-07-01 18:13:21,2025-07-01 18:21:40,65,33,0.84,499,22.81,0.0,0.59,2.11,0.0,0.0,0.0,11.96,N,N,N,N,N,0.0,988677.3551847,192616.14560778567,984054.7430051634,191464.1618586605
HV0005,B03406,,2025-07-01 18:22:43,2025-07-01 18:32:32,2025-07-01 18:33:32,2025-07-01 18:41:43,65,66,1.024,491,12.63,0.0,0.28,1.0,0.0,0.0,0.0,7.93,N,N,N,N,N,0.0,987858.908025019,193051.62162688616,988437.1974062356,193996.2321480654
HV0003,B03404,B03404,2025-07-01 18:42:54,2025-07-01 18:47:53,2025-07-01 18:48:21,2025-07-01 19:03:22,209,33,2.12,901,26.24,0.0,0.62,2.33,2.75,0.0,5.0,12.43,N,N,N,N,N,1.5,983721.4216075434,198265.8435464335,985250.3063407948,193334.4630787676
